image_path,output
test/37248.jpg,"[[{'left': 0.0546875, 'top': 0.4971751412429379, 'width': 0.2942708333333333, 'height': 0.2175141242937853, 'shape': 'rectangle', 'label': 'HOmepa rOOms O1-104 HOMЕPA ROOMS 05-109'}]]"
test/37221.jpg,"[[{'left': 0.818359375, 'top': 0.3229166666666667, 'width': 0.07682291666666663, 'height': 0.14136904761904762, 'shape': 'rectangle', 'label': 'еинпее эдорOвыEкрACотAз'}]]"
test/37218.jpg,"[[{'left': 0.022135416666666668, 'top': 0.29910714285714285, 'width': 0.16927083333333334, 'height': 0.1785714285714286, 'shape': 'rectangle', 'label': ''}]]"
test/37204.jpg,"[[{'left': 0.06901041666666667, 'top': 0.5, 'width': 0.09440104166666667, 'height': 0.09375, 'shape': 'rectangle', 'label': 'дON элитног BиCкИру'}]]"
test/37203.jpg,"[[{'left': 0.46875, 'top': 0.17857142857142858, 'width': 0.02734375, 'height': 0.05654761904761904, 'shape': 'rectangle', 'label': 'Orhe OстрOв'}]]"
test/37202.jpg,"[[{'left': 0.3424479166666667, 'top': 0.5446428571428571, 'width': 0.0703125, 'height': 0.4285714285714286, 'shape': 'rectangle', 'label': '?e н'}]]"
test/37199.jpg,"[[{'left': 0.798828125, 'top': 0.1636904761904762, 'width': 0.19986979166666663, 'height': 0.3928571428571429, 'shape': 'rectangle', 'label': 'NVIРO'}]]"
test/37198.jpg,"[[{'left': 0.0006510416666666666, 'top': 0.18898809523809523, 'width': 0.14192708333333334, 'height': 0.25297619047619047, 'shape': 'rectangle', 'label': ''}]]"
test/37187.jpg,"[[{'left': 0.9641927083333334, 'top': 0.41369047619047616, 'width': 0.03580729166666663, 'height': 0.18898809523809523, 'shape': 'rectangle', 'label': 'Cнuc риђрмиркалћ'}]]"
test/37186.jpg,"[[{'left': 0.4407552083333333, 'top': 0.5729166666666666, 'width': 0.09960937500000006, 'height': 0.12797619047619047, 'shape': 'rectangle', 'label': 'шко овая HOBA'}]]"
test/37185.jpg,"[[{'left': 0.8138020833333334, 'top': 0.6904761904761905, 'width': 0.13411458333333326, 'height': 0.13095238095238093, 'shape': 'rectangle', 'label': 'EE AETOUA The чр'}]]"
test/37180.jpg,"[[{'left': 0.6080729166666666, 'top': 0.23958333333333334, 'width': 0.0546875, 'height': 0.0907738095238095, 'shape': 'rectangle', 'label': 'сђао ђек IшEEи'}]]"
test/37176.jpg,"[[{'left': 0.2903645833333333, 'top': 0.9122023809523809, 'width': 0.07682291666666669, 'height': 0.08630952380952384, 'shape': 'rectangle', 'label': 'еђђ'}]]"
test/37173.jpg,"[[{'left': 0.8177083333333334, 'top': 0.6136701337295691, 'width': 0.08984375, 'height': 0.07132243684992567, 'shape': 'rectangle', 'label': ''}]]"
test/37168.jpg,"[[{'left': 0.87890625, 'top': 0.46577380952380953, 'width': 0.04231770833333337, 'height': 0.1294642857142857, 'shape': 'rectangle', 'label': ''}]]"
test/37160.jpg,"[[{'left': 0.9212239583333334, 'top': 0.34375, 'width': 0.07747395833333326, 'height': 0.08630952380952384, 'shape': 'rectangle', 'label': 'аьльи мн BEAR пи дыы T'}]]"
test/37151.jpg,"[[{'left': 0.11848958333333333, 'top': 0.6419019316493314, 'width': 0.185546875, 'height': 0.12778603268945013, 'shape': 'rectangle', 'label': 'те легост Стройка Ha epfe. KоморT Sсeгда!'}]]"
test/37140.jpg,"[[{'left': 0.3430989583333333, 'top': 0.3521545319465082, 'width': 0.06705729166666669, 'height': 0.22139673105497765, 'shape': 'rectangle', 'label': ''}]]"
test/37133.jpg,"[[{'left': 0.708984375, 'top': 0.4181547619047619, 'width': 0.28971354166666663, 'height': 0.21874999999999994, 'shape': 'rectangle', 'label': 'капиике еНЛИтHБ LдCUв'}]]"
test/37126.jpg,"[[{'left': 0.529296875, 'top': 0.5580357142857143, 'width': 0.24674479166666666, 'height': 0.11458333333333341, 'shape': 'rectangle', 'label': ''}]]"
test/37117.jpg,"[[{'left': 0.5846354166666666, 'top': 0.30357142857142855, 'width': 0.05143229166666674, 'height': 0.0625, 'shape': 'rectangle', 'label': 'яте'}]]"
test/37113.jpg,"[[{'left': 0.09049479166666667, 'top': 0.07291666666666667, 'width': 0.173828125, 'height': 0.2961309523809524, 'shape': 'rectangle', 'label': 'шoкo!'}]]"
test/37112.jpg,"[[{'left': 0.79296875, 'top': 0.15029761904761904, 'width': 0.19661458333333337, 'height': 0.18898809523809526, 'shape': 'rectangle', 'label': ''}]]"
test/37099.jpg,"[[{'left': 0.7057291666666666, 'top': 0.11458333333333333, 'width': 0.27408854166666674, 'height': 0.13095238095238093, 'shape': 'rectangle', 'label': 'скннр дн Waol. презервативная'}]]"
test/37095.jpg,"[[{'left': 0.7486979166666666, 'top': 0.25, 'width': 0.20833333333333337, 'height': 0.17113095238095238, 'shape': 'rectangle', 'label': 'аkдpнадe'}]]"
test/37090.jpg,"[[{'left': 0.061848958333333336, 'top': 0.27380952380952384, 'width': 0.154296875, 'height': 0.10119047619047616, 'shape': 'rectangle', 'label': 'сувеНИрь'}]]"
test/37081.jpg,"[[{'left': 0.13411458333333334, 'top': 0.47023809523809523, 'width': 0.055989583333333315, 'height': 0.06547619047619047, 'shape': 'rectangle', 'label': 'шehшrieиe'}]]"
test/37078.jpg,"[[{'left': 0.07421875, 'top': 0.4166666666666667, 'width': 0.02408854166666667, 'height': 0.17261904761904762, 'shape': 'rectangle', 'label': ''}]]"
test/37076.jpg,"[[{'left': 0.6451822916666666, 'top': 0.40327380952380953, 'width': 0.095703125, 'height': 0.09226190476190477, 'shape': 'rectangle', 'label': ''}]]"
test/37075.jpg,"[[{'left': 0.8704427083333334, 'top': 0.3958333333333333, 'width': 0.01822916666666663, 'height': 0.20535714285714285, 'shape': 'rectangle', 'label': ''}]]"
test/37074.jpg,"[[{'left': 0.484375, 'top': 0.18601190476190477, 'width': 0.12174479166666663, 'height': 0.17410714285714285, 'shape': 'rectangle', 'label': ''}]]"
test/37073.jpg,"[[{'left': 0.6510416666666666, 'top': 0.16666666666666666, 'width': 0.14453125, 'height': 0.28422619047619047, 'shape': 'rectangle', 'label': 'REEТIPAН ашћ ашућ'}]]"
test/37072.jpg,"[[{'left': 0.5553385416666666, 'top': 0.3645833333333333, 'width': 0.06901041666666674, 'height': 0.07440476190476192, 'shape': 'rectangle', 'label': 'Aльффананк A'}]]"
test/37070.jpg,"[[{'left': 0.052083333333333336, 'top': 0.39880952380952384, 'width': 0.2643229166666667, 'height': 0.2901785714285714, 'shape': 'rectangle', 'label': 'дре то'}]]"
test/37068.jpg,"[[{'left': 0.6106770833333334, 'top': 0.24404761904761904, 'width': 0.01822916666666663, 'height': 0.06696428571428573, 'shape': 'rectangle', 'label': 'heн'}]]"
test/37055.jpg,"[[{'left': 0.4563802083333333, 'top': 0.45089285714285715, 'width': 0.10091145833333331, 'height': 0.05654761904761901, 'shape': 'rectangle', 'label': 'Ih. fiyll. дмб'}]]"
test/37054.jpg,"[[{'left': 0.67578125, 'top': 0.20684523809523808, 'width': 0.169921875, 'height': 0.18452380952380953, 'shape': 'rectangle', 'label': 'Hћ'}]]"
test/37051.jpg,"[[{'left': 0.4934895833333333, 'top': 0.16666666666666666, 'width': 0.2864583333333333, 'height': 0.17261904761904764, 'shape': 'rectangle', 'label': 'Iiug eiiehfiphh'}]]"
test/37044.jpg,"[[{'left': 0.4108072916666667, 'top': 0.36607142857142855, 'width': 0.08528645833333331, 'height': 0.04315476190476192, 'shape': 'rectangle', 'label': ""CELZEDONIE Intimissim! Imer tind e шшне I'ntmssim""}]]"
test/37040.jpg,"[[{'left': 0.8430989583333334, 'top': 0.020833333333333332, 'width': 0.08528645833333333, 'height': 0.10119047619047619, 'shape': 'rectangle', 'label': 'ржевэ'}]]"
test/37028.jpg,"[[{'left': 0.888671875, 'top': 0.6324404761904762, 'width': 0.06510416666666663, 'height': 0.09970238095238093, 'shape': 'rectangle', 'label': 'бинргэг хдгyс хгсеэге гйтг'}]]"
test/37025.jpg,"[[{'left': 0.7018229166666666, 'top': 0.14583333333333334, 'width': 0.07356770833333337, 'height': 0.11755952380952381, 'shape': 'rectangle', 'label': 'lita-'}]]"
test/37024.jpg,"[[{'left': 0.9329427083333334, 'top': 0.28422619047619047, 'width': 0.06575520833333326, 'height': 0.16666666666666669, 'shape': 'rectangle', 'label': 'Gинйkoг ини'}]]"
test/37023.jpg,"[[{'left': 0.078125, 'top': 0.43898809523809523, 'width': 0.134765625, 'height': 0.13690476190476186, 'shape': 'rectangle', 'label': 'Dпиheро Rоdс иhя окogdhицg'}]]"
test/37019.jpg,"[[{'left': 0.64453125, 'top': 0.3288690476190476, 'width': 0.07682291666666663, 'height': 0.08184523809523808, 'shape': 'rectangle', 'label': 'Тикед'}]]"
test/37014.jpg,"[[{'left': 0.916015625, 'top': 0.1636904761904762, 'width': 0.06640625, 'height': 0.10416666666666666, 'shape': 'rectangle', 'label': 'APБA'}]]"
test/37009.jpg,"[[{'left': 0.9192708333333334, 'top': 0.011904761904761904, 'width': 0.0703125, 'height': 0.17857142857142855, 'shape': 'rectangle', 'label': 'рнтоиkй скэичи'}]]"
test/37003.jpg,"[[{'left': 0.4192708333333333, 'top': 0.28125, 'width': 0.10091145833333331, 'height': 0.0892857142857143, 'shape': 'rectangle', 'label': 'н ksme'}]]"
test/36990.jpg,"[[{'left': 0.5625, 'top': 0.30357142857142855, 'width': 0.09049479166666663, 'height': 0.08333333333333337, 'shape': 'rectangle', 'label': 'Suneight'}]]"
test/36987.jpg,"[[{'left': 0.3763020833333333, 'top': 0.07291666666666667, 'width': 0.10677083333333337, 'height': 0.14732142857142855, 'shape': 'rectangle', 'label': ''}]]"
test/36986.jpg,"[[{'left': 0.7213541666666666, 'top': 0.33779761904761907, 'width': 0.06119791666666674, 'height': 0.058035714285714246, 'shape': 'rectangle', 'label': 'AггEKE'}]]"
test/36985.jpg,"[[{'left': 0.2421875, 'top': 0.2425595238095238, 'width': 0.076171875, 'height': 0.10267857142857142, 'shape': 'rectangle', 'label': 'лиа'}]]"
test/36976.jpg,"[[{'left': 0.7532552083333334, 'top': 0.40327380952380953, 'width': 0.01953125, 'height': 0.1651785714285714, 'shape': 'rectangle', 'label': 'лв асщный уке EIOдAPK огдркИ'}]]"
test/36973.jpg,"[[{'left': 0.06770833333333333, 'top': 0.3169642857142857, 'width': 0.058593750000000014, 'height': 0.31845238095238093, 'shape': 'rectangle', 'label': 'одАРки'}]]"
test/36970.jpg,"[[{'left': 0.21354166666666666, 'top': 0.39880952380952384, 'width': 0.026692708333333343, 'height': 0.05505952380952378, 'shape': 'rectangle', 'label': 'овеИРНи 5853о иоLo кАое Mesеe о'}]]"
test/36964.jpg,"[[{'left': 0.048177083333333336, 'top': 0.2261904761904762, 'width': 0.19986979166666666, 'height': 0.10565476190476189, 'shape': 'rectangle', 'label': 'шоколооницо'}]]"
test/36958.jpg,"[[{'left': 0.646484375, 'top': 0.614406779661017, 'width': 0.04752604166666663, 'height': 0.04519774011299427, 'shape': 'rectangle', 'label': 'иНТИм инти'}]]"
test/36952.jpg,"[[{'left': 0.17903645833333334, 'top': 0.4717514124293785, 'width': 0.038411458333333315, 'height': 0.07627118644067793, 'shape': 'rectangle', 'label': 'ниде йлэдйн роук'}]]"
test/36944.jpg,"[[{'left': 0.818359375, 'top': 0.5357142857142857, 'width': 0.04036458333333337, 'height': 0.06101190476190477, 'shape': 'rectangle', 'label': 'оом Ienererce h.'}]]"
test/36923.jpg,"[[{'left': 0.6692708333333334, 'top': 0.28422619047619047, 'width': 0.037760416666666664, 'height': 0.07142857142857142, 'shape': 'rectangle', 'label': 'ренда рендн JEiie'}]]"
test/36919.jpg,"[[{'left': 0.7018229166666666, 'top': 0.4457652303120357, 'width': 0.080078125, 'height': 0.0698365527488855, 'shape': 'rectangle', 'label': ''}]]"
test/36917.jpg,"[[{'left': 0.3912760416666667, 'top': 0.3705357142857143, 'width': 0.12630208333333331, 'height': 0.15476190476190477, 'shape': 'rectangle', 'label': 'гшг KOФЕ хауз'}]]"
test/36911.jpg,"[[{'left': 0.861328125, 'top': 0.8854166666666666, 'width': 0.13606770833333337, 'height': 0.0535714285714286, 'shape': 'rectangle', 'label': 'н'}]]"
test/36902.jpg,"[[{'left': 0.677734375, 'top': 0.28422619047619047, 'width': 0.056640625, 'height': 0.04464285714285715, 'shape': 'rectangle', 'label': 'грузовичкоо Lo 1i50-00-09'}]]"
test/36899.jpg,"[[{'left': 0.6920572916666666, 'top': 0.3333333333333333, 'width': 0.12239583333333337, 'height': 0.09672619047619052, 'shape': 'rectangle', 'label': 'KEыЭOимИйKИ'}]]"
test/36898.jpg,"[[{'left': 0.5511687120445344, 'top': 0.37627120686331206, 'width': 0.11653645833333333, 'height': 0.07589285714285714, 'shape': 'rectangle', 'label': 'илаин гдт'}]]"
test/36896.jpg,"[[{'left': 0.8671875, 'top': 0.31994047619047616, 'width': 0.12174479166666663, 'height': 0.06101190476190477, 'shape': 'rectangle', 'label': 'rcckHe GBetipы илаин'}]]"
test/36873.jpg,"[[{'left': 0.642578125, 'top': 0.29420505200594355, 'width': 0.08658854166666663, 'height': 0.14561664190193163, 'shape': 'rectangle', 'label': 'MI э NOUKgeU it ениpалынис Daшeр!'}]]"
test/36841.jpg,"[[{'left': 0.4641927083333333, 'top': 0.3958333333333333, 'width': 0.048177083333333315, 'height': 0.08035714285714285, 'shape': 'rectangle', 'label': 'KUCHENLAND HOMЕ'}]]"
test/36837.jpg,"[[{'left': 0.8138020833333334, 'top': 0.29910714285714285, 'width': 0.18619791666666663, 'height': 0.15476190476190477, 'shape': 'rectangle', 'label': ''}]]"
test/36828.jpg,"[[{'left': 0.2884114583333333, 'top': 0.6815476190476191, 'width': 0.06640625, 'height': 0.06101190476190477, 'shape': 'rectangle', 'label': 'Akyшeficтbo'}]]"
test/36824.jpg,"[[{'left': 0.0006510416666666666, 'top': 0.6160714285714286, 'width': 0.27133969907407407, 'height': 0.3131613756613757, 'shape': 'rectangle', 'label': 'адкая Smart не 1ЯАtоdи LeHaM бимые годным'}]]"
test/36812.jpg,"[[{'left': 0.3001302083333333, 'top': 0.07589285714285714, 'width': 0.18294270833333337, 'height': 0.17857142857142855, 'shape': 'rectangle', 'label': 'ALENA AKHMADULINA'}]]"
test/36811.jpg,"[[{'left': 0.8333333333333334, 'top': 0.37351190476190477, 'width': 0.05729166666666663, 'height': 0.052083333333333315, 'shape': 'rectangle', 'label': 'сo Teete.'}]]"
test/36809.jpg,"[[{'left': 0.58203125, 'top': 0.33630952380952384, 'width': 0.04947916666666663, 'height': 0.09077380952380948, 'shape': 'rectangle', 'label': 'MИНИMAРKEТ о фA'}]]"
test/36808.jpg,"[[{'left': 0.2682291666666667, 'top': 0.12351190476190477, 'width': 0.21158854166666663, 'height': 0.20089285714285715, 'shape': 'rectangle', 'label': ''}]]"
test/36807.jpg,"[[{'left': 0.041015625, 'top': 0.29464285714285715, 'width': 0.09765625, 'height': 0.07886904761904762, 'shape': 'rectangle', 'label': 'эн u'}]]"
test/36806.jpg,"[[{'left': 0.73828125, 'top': 0.30952380952380953, 'width': 0.07552083333333337, 'height': 0.10565476190476192, 'shape': 'rectangle', 'label': 'ЭAL'}]]"
test/36801.jpg,"[[{'left': 0.4915364583333333, 'top': 0.004464285714285714, 'width': 0.14518229166666669, 'height': 0.1324404761904762, 'shape': 'rectangle', 'label': 'kи ес'}]]"
test/36800.jpg,"[[{'left': 0.82421875, 'top': 0.42410714285714285, 'width': 0.02864583333333337, 'height': 0.04464285714285715, 'shape': 'rectangle', 'label': 'I KFC'}]]"
test/36795.jpg,"[[{'left': 0.2897135416666667, 'top': 0.19940476190476192, 'width': 0.12239583333333331, 'height': 0.18898809523809523, 'shape': 'rectangle', 'label': 'хауs'}]]"
test/36782.jpg,"[[{'left': 0.314453125, 'top': 0.6324404761904762, 'width': 0.08138020833333331, 'height': 0.06398809523809523, 'shape': 'rectangle', 'label': ''}]]"
test/36777.jpg,"[[{'left': 0.52734375, 'top': 0.4255952380952381, 'width': 0.06901041666666663, 'height': 0.06398809523809523, 'shape': 'rectangle', 'label': ''}]]"
test/36765.jpg,"[[{'left': 0.10221354166666667, 'top': 0.2598870056497175, 'width': 0.19075520833333331, 'height': 0.16666666666666669, 'shape': 'rectangle', 'label': 'еоарђанк'}]]"
test/36764.jpg,"[[{'left': 0.8580729166666666, 'top': 0.6860119047619048, 'width': 0.046875, 'height': 0.04613095238095233, 'shape': 'rectangle', 'label': 'окоаанйца Anс'}]]"
test/36763.jpg,"[[{'left': 0.3932291666666667, 'top': 0.3610698365527489, 'width': 0.13085937499999994, 'height': 0.2555720653789005, 'shape': 'rectangle', 'label': 'г'}]]"
test/36761.jpg,"[[{'left': 0.6360677083333334, 'top': 0.6523031203566122, 'width': 0.06705729166666663, 'height': 0.06835066864784545, 'shape': 'rectangle', 'label': 'ibеr еие'}]]"
test/36759.jpg,"[[{'left': 0.4661458333333333, 'top': 0.5468053491827637, 'width': 0.044270833333333315, 'height': 0.08766716196136703, 'shape': 'rectangle', 'label': 'ђ Helln'}]]"
test/36752.jpg,"[[{'left': 0.24544270833333334, 'top': 0.3818722139673105, 'width': 0.404296875, 'height': 0.21545319465081725, 'shape': 'rectangle', 'label': 'eeнe RаиАрHАя AABKA рАтьев KAрAbаEbDI'}]]"
test/36750.jpg,"[[{'left': 0, 'top': 0.31398809523809523, 'width': 0.3040364583333333, 'height': 0.26636904761904767, 'shape': 'rectangle', 'label': 'оиныи складат'}]]"
test/36748.jpg,"[[{'left': 0.005859375, 'top': 0.36755952380952384, 'width': 0.11067708333333333, 'height': 0.07291666666666663, 'shape': 'rectangle', 'label': 'oгhop гг'}]]"
test/36747.jpg,"[[{'left': 0.91015625, 'top': 0.44494047619047616, 'width': 0.08528645833333337, 'height': 0.1116071428571429, 'shape': 'rectangle', 'label': 'LAAOIP'}]]"
test/36745.jpg,"[[{'left': 0.669921875, 'top': 0.34077380952380953, 'width': 0.267578125, 'height': 0.15476190476190477, 'shape': 'rectangle', 'label': ''}]]"
test/36723.jpg,"[[{'left': 0.6015625, 'top': 0.5423476968796433, 'width': 0.16927083333333337, 'height': 0.05349182763744431, 'shape': 'rectangle', 'label': ''}]]"
test/36716.jpg,"[[{'left': 0.7135416666666666, 'top': 0.8690476190476191, 'width': 0.09700520833333337, 'height': 0.13095238095238093, 'shape': 'rectangle', 'label': 'стран Nor ree.'}]]"
test/36712.jpg,"[[{'left': 0.197265625, 'top': 0.24404761904761904, 'width': 0.12239583333333331, 'height': 0.27827380952380953, 'shape': 'rectangle', 'label': 'аека'}]]"
test/36711.jpg,"[[{'left': 0.4264322916666667, 'top': 0.5386904761904762, 'width': 0.041015625, 'height': 0.15029761904761907, 'shape': 'rectangle', 'label': 'Yeie. резервативная'}]]"
test/36710.jpg,"[[{'left': 0.00390625, 'top': 0.11458333333333333, 'width': 0.20182291666666666, 'height': 0.36755952380952384, 'shape': 'rectangle', 'label': 'енирв'}]]"
test/36709.jpg,"[[{'left': 0.3509114583333333, 'top': 0.5423476968796433, 'width': 0.17643229166666669, 'height': 0.06686478454680533, 'shape': 'rectangle', 'label': 'ождpckий HABEEFIA NIIGOEA CrEAETEUf Iпadgheghg IErtue erdeg. PArfUmEurE'}]]"
test/36706.jpg,"[[{'left': 0.20182291666666666, 'top': 0.8630952380952381, 'width': 0.09179687500000003, 'height': 0.1071428571428571, 'shape': 'rectangle', 'label': 'хирургий иHCTITуTIIACTIЧECкOй'}]]"
test/36704.jpg,"[[{'left': 0.24739583333333334, 'top': 0.41964285714285715, 'width': 0.20312499999999997, 'height': 0.12946428571428575, 'shape': 'rectangle', 'label': 'MAHBOHU Bu: Het'}]]"
test/36700.jpg,"[[{'left': 0.3372395833333333, 'top': 0.21726190476190477, 'width': 0.05794270833333337, 'height': 0.16666666666666669, 'shape': 'rectangle', 'label': 'бартаки Iui cuares'}]]"
test/36693.jpg,"[[{'left': 0.2610677083333333, 'top': 0.45468053491827637, 'width': 0.044921875, 'height': 0.09361069836552754, 'shape': 'rectangle', 'label': 'инкои'}]]"
test/36678.jpg,"[[{'left': 0.4342447916666667, 'top': 0.31994047619047616, 'width': 0.055989583333333336, 'height': 0.12053571428571433, 'shape': 'rectangle', 'label': 'сторан ЭкепРOк риьюбэр'}]]"
test/36675.jpg,"[[{'left': 0.7044270833333334, 'top': 0.5357142857142857, 'width': 0.04361979166666663, 'height': 0.07440476190476197, 'shape': 'rectangle', 'label': 'агагин родктон пигнин'}]]"
test/36662.jpg,"[[{'left': 0.005859375, 'top': 0.6607142857142857, 'width': 0.072265625, 'height': 0.12202380952380952, 'shape': 'rectangle', 'label': 'псормах псорMа ргоMах3'}]]"
test/36653.jpg,"[[{'left': 0.85546875, 'top': 0.2768361581920904, 'width': 0.14322916666666663, 'height': 0.14548022598870058, 'shape': 'rectangle', 'label': ''}]]"
test/36640.jpg,"[[{'left': 0.6282552083333334, 'top': 0.4307909604519774, 'width': 0.150390625, 'height': 0.09745762711864407, 'shape': 'rectangle', 'label': 'Cete. макдоналд'}]]"
test/36625.jpg,"[[{'left': 0.3014322916666667, 'top': 0.7395833333333334, 'width': 0.036458333333333315, 'height': 0.06994047619047616, 'shape': 'rectangle', 'label': 'rAn6bar Hachiкo MOячi'}]]"
test/36618.jpg,"[[{'left': 0.744140625, 'top': 0.32142857142857145, 'width': 0.11197916666666663, 'height': 0.13244047619047616, 'shape': 'rectangle', 'label': 'дедиео квао'}]]"
test/36617.jpg,"[[{'left': 0.75390625, 'top': 0.33035714285714285, 'width': 0.09830729166666663, 'height': 0.11904761904761907, 'shape': 'rectangle', 'label': 'Itrslee.'}]]"
test/36609.jpg,"[[{'left': 0.6217447916666666, 'top': 0.12648809523809523, 'width': 0.29036458333333337, 'height': 0.23511904761904762, 'shape': 'rectangle', 'label': 'HEHT еАооћ'}]]"
test/36606.jpg,"[[{'left': 0.333984375, 'top': 0.46577380952380953, 'width': 0.07356770833333331, 'height': 0.1205357142857143, 'shape': 'rectangle', 'label': 'Aюе рсин стлес'}]]"
test/36603.jpg,"[[{'left': 0.9069010416666666, 'top': 0.125, 'width': 0.09244791666666674, 'height': 0.14732142857142855, 'shape': 'rectangle', 'label': 'HuepE Банк Aльфа H'}]]"
test/36597.jpg,"[[{'left': 0.626953125, 'top': 0.8779761904761905, 'width': 0.03255208333333337, 'height': 0.07886904761904767, 'shape': 'rectangle', 'label': ''}]]"
test/36596.jpg,"[[{'left': 0.4322916666666667, 'top': 0.32589285714285715, 'width': 0.08984374999999994, 'height': 0.08779761904761901, 'shape': 'rectangle', 'label': 'KP ACOTE BеаUT CAон'}]]"
test/36595.jpg,"[[{'left': 0.767578125, 'top': 0.5848214285714286, 'width': 0.0546875, 'height': 0.06547619047619047, 'shape': 'rectangle', 'label': 'сгэн N веат сANон кPAсоТы'}]]"
test/36576.jpg,"[[{'left': 0.06901041666666667, 'top': 0.37351190476190477, 'width': 0.04231770833333333, 'height': 0.10416666666666669, 'shape': 'rectangle', 'label': 'ођкрытие банк'}]]"
test/36560.jpg,"[[{'left': 0.3372395833333333, 'top': 0.3943452380952381, 'width': 0.126953125, 'height': 0.06398809523809523, 'shape': 'rectangle', 'label': 'т о идс'}]]"
test/36555.jpg,"[[{'left': 0.31640625, 'top': 0.28826151560178304, 'width': 0.36783854166666663, 'height': 0.10401188707280834, 'shape': 'rectangle', 'label': 'LEMAR CAл ж CLUB kk!'}]]"
test/36553.jpg,"[[{'left': 0.96875, 'top': 0.3229166666666667, 'width': 0.03125, 'height': 0.09375, 'shape': 'rectangle', 'label': ''}]]"
test/36551.jpg,"[[{'left': 0.3743489583333333, 'top': 0.47023809523809523, 'width': 0.027994791666666685, 'height': 0.0758928571428571, 'shape': 'rectangle', 'label': 'z едн KPACOTы'}]]"
test/36532.jpg,"[[{'left': 0.5807291666666666, 'top': 0.4858757062146893, 'width': 0.080078125, 'height': 0.08192090395480228, 'shape': 'rectangle', 'label': 'бс Gнот'}]]"
test/36531.jpg,"[[{'left': 0.3450520833333333, 'top': 0.4703389830508475, 'width': 0.087890625, 'height': 0.05367231638418074, 'shape': 'rectangle', 'label': 'Gнот DоG Bulldog.'}]]"
test/36529.jpg,"[[{'left': 0.775390625, 'top': 0.21577380952380953, 'width': 0.21419270833333337, 'height': 0.32291666666666663, 'shape': 'rectangle', 'label': 'PEеEн'}]]"
